order_id,order_date,customer_id,region,state,sku,product_name,category,sub_category,quantity,unit_cogs,unit_list_price,gross_revenue,coupon_code,discount_pct,discount_amount,net_revenue,shipping_fee_collected,actual_shipping_cost,payment_processing_fee,total_cogs,gross_profit,gross_margin_pct,return_status,return_reason,return_processing_cost,net_profit,net_margin_pct,margin_leakage_flag
ORD-009291,2023-09-25,CUST-02593,East,NJ,HOME-205,Cordless Handheld Vacuum,Home & Kitchen,Cleaning,3,36.0,84.99,254.97,FLASH25,0.25,63.74,191.23,0.0,19.88,5.85,108.0,83.23,43.52,Completed,N/A,0.0,57.5,30.07,0
ORD-009292,2023-02-14,CUST-02848,East,NY,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,1,22.0,59.99,59.99,SAVE10,0.1,6.0,53.99,0.0,9.32,1.87,22.0,31.99,59.25,Completed,N/A,0.0,20.8,38.53,0
ORD-009293,2023-03-20,CUST-00590,West,OR,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,1,22.0,59.99,59.99,NONE,0.0,0.0,59.99,0.0,8.82,2.04,22.0,37.99,63.33,Completed,N/A,0.0,27.13,45.22,0
ORD-009294,2023-10-04,CUST-05250,Central,IL,ELEC-101,Wireless Noise-Canceling Headphones,Electronics,Audio,2,45.0,99.99,199.98,SAVE10,0.1,20.0,179.98,0.0,8.26,5.52,90.0,89.98,49.99,Completed,N/A,0.0,76.2,42.34,0
ORD-009295,2023-10-16,CUST-03144,West,AZ,HOME-201,Stainless Steel Espresso Machine,Home & Kitchen,Appliances,1,85.0,189.99,189.99,NONE,0.0,0.0,189.99,0.0,17.4,5.81,85.0,104.99,55.26,Completed,N/A,0.0,81.78,43.04,0
ORD-009296,2024-08-15,CUST-03474,West,OR,ELEC-103,Ultra-Fast USB-C Charging Hub,Electronics,Accessories,1,12.0,34.99,34.99,SAVE10,0.1,3.5,31.49,5.99,8.16,1.21,12.0,19.49,61.89,Completed,N/A,0.0,16.11,51.16,0
ORD-009297,2024-01-29,CUST-02890,East,VA,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,1,22.0,59.99,59.99,NONE,0.0,0.0,59.99,0.0,9.32,2.04,22.0,37.99,63.33,Completed,N/A,0.0,26.63,44.39,0
ORD-009298,2024-10-21,CUST-01363,South,NC,ELEC-101,Wireless Noise-Canceling Headphones,Electronics,Audio,1,45.0,99.99,99.99,SUMMER15,0.15,15.0,84.99,0.0,7.88,2.76,45.0,39.99,47.05,Completed,N/A,0.0,29.35,34.53,0
ORD-009299,2024-04-29,CUST-05517,West,NV,BEAU-402,Sonic Electric Toothbrush Set,Beauty,Oral Care,1,20.0,54.99,54.99,NONE,0.0,0.0,54.99,0.0,8.49,1.89,20.0,34.99,63.63,Completed,N/A,0.0,24.61,44.75,0
ORD-009300,2023-07-16,CUST-00685,East,MA,APP-302,Women's Seamless High-Waist Leggings,Apparel,Women's Clothing,3,12.0,38.99,116.97,NONE,0.0,0.0,116.97,0.0,9.98,3.69,36.0,80.97,69.22,Completed,N/A,0.0,67.3,57.54,0
ORD-009301,2024-10-22,CUST-04805,East,PA,BEAU-402,Sonic Electric Toothbrush Set,Beauty,Oral Care,1,20.0,54.99,54.99,SUMMER15,0.15,8.25,46.74,5.99,8.99,1.66,20.0,26.74,57.21,Completed,N/A,0.0,22.08,47.24,0
ORD-009302,2023-06-09,CUST-04207,Central,OH,HOME-202,Digital Air Fryer XL 6-Quart,Home & Kitchen,Appliances,1,48.0,109.99,109.99,FLASH25,0.25,27.5,82.49,0.0,17.94,2.69,48.0,34.49,41.81,Completed,N/A,0.0,13.86,16.8,0
ORD-009303,2023-12-16,CUST-05228,West,AZ,ELEC-101,Wireless Noise-Canceling Headphones,Electronics,Audio,1,45.0,99.99,99.99,SAVE10,0.1,10.0,89.99,0.0,8.38,2.91,45.0,44.99,49.99,Returned,Size / Fit Issue,9.1,-27.14,-30.16,1
ORD-009304,2023-12-18,CUST-03498,Central,CO,ELEC-105,4K HDR Streaming Media Stick,Electronics,Video,3,18.0,49.99,149.97,NONE,0.0,0.0,149.97,0.0,7.82,4.65,54.0,95.97,63.99,Completed,N/A,0.0,83.5,55.68,0
ORD-009305,2024-01-02,CUST-03816,West,CA,HOME-201,Stainless Steel Espresso Machine,Home & Kitchen,Appliances,1,85.0,189.99,189.99,NONE,0.0,0.0,189.99,0.0,17.4,5.81,85.0,104.99,55.26,Completed,N/A,0.0,81.78,43.04,0
ORD-009306,2024-08-30,CUST-04022,West,NV,APP-302,Women's Seamless High-Waist Leggings,Apparel,Women's Clothing,1,12.0,38.99,38.99,FLASH25,0.25,9.75,29.24,5.99,8.16,1.15,12.0,17.24,58.96,Returned,Not as Described,8.95,-20.06,-68.6,1
ORD-009307,2024-10-06,CUST-03395,South,AL,ELEC-105,4K HDR Streaming Media Stick,Electronics,Video,1,18.0,49.99,49.99,SUMMER15,0.15,7.5,42.49,5.99,7.44,1.53,18.0,24.49,57.64,Completed,N/A,0.0,21.51,50.62,0
ORD-009308,2024-04-22,CUST-06442,East,NY,HOME-206,Ceramic Non-Stick Frying Pan 10-inch,Home & Kitchen,Cookware,1,15.0,34.99,34.99,NONE,0.0,0.0,34.99,5.99,10.42,1.31,15.0,19.99,57.13,Completed,N/A,0.0,14.25,40.73,0
ORD-009309,2024-05-19,CUST-02169,West,OR,APP-304,Heavyweight Cotton Pullover Hoodie,Apparel,Unisex,2,18.0,49.99,99.98,CLEARANCE40,0.4,39.99,59.99,0.0,10.58,2.04,36.0,23.99,39.99,Completed,N/A,0.0,11.37,18.95,0
ORD-009310,2024-07-11,CUST-00956,South,NC,BEAU-404,Organic Retinol Night Cream 50ml,Beauty,Skincare,1,7.0,28.99,28.99,SAVE10,0.1,2.9,26.09,5.99,7.44,1.06,7.0,19.09,73.17,Completed,N/A,0.0,16.58,63.55,0
ORD-009311,2024-07-26,CUST-04407,East,NJ,APP-305,Polarized UV400 Sport Sunglasses,Apparel,Accessories,1,6.5,29.99,29.99,FLASH25,0.25,7.5,22.49,5.99,8.22,0.95,6.5,15.99,71.1,Completed,N/A,0.0,12.81,56.96,0
ORD-009312,2024-10-09,CUST-04922,Central,MI,BEAU-402,Sonic Electric Toothbrush Set,Beauty,Oral Care,1,20.0,54.99,54.99,SAVE10,0.1,5.5,49.49,5.99,7.49,1.74,20.0,29.49,59.59,Completed,N/A,0.0,26.25,53.04,0
ORD-009313,2023-12-12,CUST-04065,West,OR,APP-303,Water-Resistant Trail Running Shoes,Apparel,Footwear,3,34.0,94.99,284.97,NONE,0.0,0.0,284.97,0.0,13.44,8.56,102.0,182.97,64.21,Completed,N/A,0.0,160.97,56.49,0
ORD-009314,2023-10-04,CUST-02500,West,WA,ELEC-105,4K HDR Streaming Media Stick,Electronics,Video,1,18.0,49.99,49.99,SUMMER15,0.15,7.5,42.49,5.99,7.94,1.53,18.0,24.49,57.64,Completed,N/A,0.0,21.01,49.45,0
ORD-009315,2024-06-21,CUST-04790,Central,OH,ELEC-104,Mechanical RGB Gaming Keyboard,Electronics,Gaming,1,38.0,89.99,89.99,SAVE10,0.1,9.0,80.99,0.0,8.92,2.65,38.0,42.99,53.08,Completed,N/A,0.0,31.42,38.79,0
ORD-009316,2023-02-09,CUST-01361,West,CA,APP-304,Heavyweight Cotton Pullover Hoodie,Apparel,Unisex,1,18.0,49.99,49.99,SAVE10,0.1,5.0,44.99,5.99,9.04,1.6,18.0,26.99,59.99,Completed,N/A,0.0,22.34,49.66,0
ORD-009317,2023-05-25,CUST-03899,Central,MI,ELEC-102,Smart Fitness Watch V2,Electronics,Wearables,1,55.0,129.99,129.99,NONE,0.0,0.0,129.99,0.0,7.05,4.07,55.0,74.99,57.69,Completed,N/A,0.0,63.87,49.13,0
ORD-009318,2024-04-19,CUST-06451,West,CA,ELEC-102,Smart Fitness Watch V2,Electronics,Wearables,1,55.0,129.99,129.99,FLASH25,0.25,32.5,97.49,0.0,8.05,3.13,55.0,42.49,43.58,Completed,N/A,0.0,31.31,32.12,0
ORD-009319,2024-07-26,CUST-01761,East,MA,HOME-206,Ceramic Non-Stick Frying Pan 10-inch,Home & Kitchen,Cookware,1,15.0,34.99,34.99,SAVE10,0.1,3.5,31.49,5.99,10.42,1.21,15.0,16.49,52.37,Returned,Changed Mind,10.15,-24.03,-76.31,1
ORD-009320,2023-06-25,CUST-06078,South,FL,ELEC-101,Wireless Noise-Canceling Headphones,Electronics,Audio,1,45.0,99.99,99.99,NONE,0.0,0.0,99.99,0.0,7.88,3.2,45.0,54.99,55.0,Completed,N/A,0.0,43.91,43.91,0
ORD-009321,2024-09-06,CUST-01491,East,NJ,ELEC-103,Ultra-Fast USB-C Charging Hub,Electronics,Accessories,1,12.0,34.99,34.99,CLEARANCE40,0.4,14.0,20.99,5.99,8.66,0.91,12.0,8.99,42.83,Completed,N/A,0.0,5.41,25.77,0
ORD-009322,2023-05-19,CUST-04889,Central,MI,BEAU-403,Professional Ionic Hair Dryer,Beauty,Hair Care,1,28.0,69.99,69.99,SAVE10,0.1,7.0,62.99,0.0,8.37,2.13,28.0,34.99,55.55,Completed,N/A,0.0,24.49,38.88,0
ORD-009323,2023-07-18,CUST-00612,South,GA,APP-302,Women's Seamless High-Waist Leggings,Apparel,Women's Clothing,1,12.0,38.99,38.99,SAVE10,0.1,3.9,35.09,5.99,7.66,1.32,12.0,23.09,65.8,Completed,N/A,0.0,20.1,57.28,0
ORD-009324,2023-05-25,CUST-05839,East,NJ,HOME-205,Cordless Handheld Vacuum,Home & Kitchen,Cleaning,1,36.0,84.99,84.99,NONE,0.0,0.0,84.99,0.0,11.96,2.76,36.0,48.99,57.64,Completed,N/A,0.0,34.27,40.32,0
ORD-009325,2023-03-10,CUST-02190,South,GA,ELEC-104,Mechanical RGB Gaming Keyboard,Electronics,Gaming,2,38.0,89.99,179.98,SUMMER15,0.15,27.0,152.98,0.0,11.84,4.74,76.0,76.98,50.32,Completed,N/A,0.0,60.4,39.48,0
ORD-009326,2023-12-15,CUST-04862,East,PA,HOME-205,Cordless Handheld Vacuum,Home & Kitchen,Cleaning,1,36.0,84.99,84.99,SUMMER15,0.15,12.75,72.24,0.0,11.96,2.39,36.0,36.24,50.17,Completed,N/A,0.0,21.89,30.3,0
ORD-009327,2023-01-01,CUST-05119,Central,MI,BEAU-404,Organic Retinol Night Cream 50ml,Beauty,Skincare,1,7.0,28.99,28.99,SAVE10,0.1,2.9,26.09,5.99,6.94,1.06,7.0,19.09,73.17,Completed,N/A,0.0,17.08,65.47,0
ORD-009328,2023-10-02,CUST-01345,Central,IL,APP-302,Women's Seamless High-Waist Leggings,Apparel,Women's Clothing,1,12.0,38.99,38.99,SUMMER15,0.15,5.85,33.14,5.99,7.16,1.26,12.0,21.14,63.79,Completed,N/A,0.0,18.71,56.46,0
ORD-009329,2023-10-02,CUST-03497,South,NC,ELEC-104,Mechanical RGB Gaming Keyboard,Electronics,Gaming,1,38.0,89.99,89.99,SUMMER15,0.15,13.5,76.49,0.0,9.42,2.52,38.0,38.49,50.32,Completed,N/A,0.0,26.55,34.71,0
ORD-009330,2023-09-26,CUST-04381,East,VA,HOME-203,Ergonomic Memory Foam Pillow,Home & Kitchen,Bedding,1,14.0,39.99,39.99,NONE,0.0,0.0,39.99,5.99,10.64,1.46,14.0,25.99,64.99,Completed,N/A,0.0,19.88,49.71,0
ORD-009331,2023-01-07,CUST-04113,South,AL,HOME-203,Ergonomic Memory Foam Pillow,Home & Kitchen,Bedding,1,14.0,39.99,39.99,SAVE10,0.1,4.0,35.99,5.99,9.64,1.34,14.0,21.99,61.1,Completed,N/A,0.0,17.0,47.24,0
ORD-009332,2024-05-30,CUST-02323,Central,TX,HOME-204,Chef Knife Set 8-Piece High Carbon,Home & Kitchen,Cookware,2,30.0,79.99,159.98,FLASH25,0.25,39.99,119.99,0.0,15.3,3.78,60.0,59.99,50.0,Completed,N/A,0.0,40.91,34.09,0
ORD-009333,2023-07-07,CUST-02655,Central,OH,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,1,22.0,59.99,59.99,NONE,0.0,0.0,59.99,0.0,7.82,2.04,22.0,37.99,63.33,Completed,N/A,0.0,28.13,46.89,0
ORD-009334,2023-07-30,CUST-01068,South,TN,ELEC-103,Ultra-Fast USB-C Charging Hub,Electronics,Accessories,1,12.0,34.99,34.99,SAVE10,0.1,3.5,31.49,5.99,7.66,1.21,12.0,19.49,61.89,Completed,N/A,0.0,16.61,52.75,0
ORD-009335,2024-03-06,CUST-03858,West,CA,HOME-201,Stainless Steel Espresso Machine,Home & Kitchen,Appliances,1,85.0,189.99,189.99,FLASH25,0.25,47.5,142.49,0.0,17.4,4.43,85.0,57.49,40.35,Completed,N/A,0.0,35.66,25.03,0
ORD-009336,2024-05-26,CUST-01336,West,OR,BEAU-404,Organic Retinol Night Cream 50ml,Beauty,Skincare,1,7.0,28.99,28.99,NONE,0.0,0.0,28.99,5.99,7.94,1.14,7.0,21.99,75.85,Completed,N/A,0.0,18.9,65.19,0
ORD-009337,2024-08-16,CUST-06324,Central,MI,BEAU-402,Sonic Electric Toothbrush Set,Beauty,Oral Care,1,20.0,54.99,54.99,SUMMER15,0.15,8.25,46.74,5.99,7.49,1.66,20.0,26.74,57.21,Completed,N/A,0.0,23.58,50.45,0
ORD-009338,2024-08-19,CUST-02783,East,MA,HOME-201,Stainless Steel Espresso Machine,Home & Kitchen,Appliances,1,85.0,189.99,189.99,SUMMER15,0.15,28.5,161.49,0.0,17.9,4.98,85.0,76.49,47.37,Completed,N/A,0.0,53.61,33.2,0
ORD-009339,2023-11-19,CUST-01802,West,WA,APP-304,Heavyweight Cotton Pullover Hoodie,Apparel,Unisex,4,18.0,49.99,199.96,NONE,0.0,0.0,199.96,0.0,13.66,6.1,72.0,127.96,63.99,Completed,N/A,0.0,108.2,54.11,0
ORD-009340,2024-10-14,CUST-01146,West,OR,APP-304,Heavyweight Cotton Pullover Hoodie,Apparel,Unisex,2,18.0,49.99,99.98,SAVE10,0.1,10.0,89.98,0.0,10.58,2.91,36.0,53.98,59.99,Returned,Late Delivery,9.55,-28.44,-31.61,1
ORD-009341,2024-03-30,CUST-00467,South,TN,APP-305,Polarized UV400 Sport Sunglasses,Apparel,Accessories,2,6.5,29.99,59.98,SUMMER15,0.15,9.0,50.98,0.0,7.44,1.78,13.0,37.98,74.5,Returned,Late Delivery,8.65,-19.82,-38.88,1
ORD-009342,2023-08-03,CUST-05565,East,VA,HOME-204,Chef Knife Set 8-Piece High Carbon,Home & Kitchen,Cookware,2,30.0,79.99,159.98,NONE,0.0,0.0,159.98,0.0,16.8,4.94,60.0,99.98,62.5,Completed,N/A,0.0,78.24,48.91,0
ORD-009343,2023-02-14,CUST-05012,Central,OH,ELEC-104,Mechanical RGB Gaming Keyboard,Electronics,Gaming,3,38.0,89.99,269.97,SAVE10,0.1,27.0,242.97,0.0,13.76,7.35,114.0,128.97,53.08,Completed,N/A,0.0,107.86,44.39,0
ORD-009344,2024-05-13,CUST-06468,Central,OH,APP-305,Polarized UV400 Sport Sunglasses,Apparel,Accessories,1,6.5,29.99,29.99,FLASH25,0.25,7.5,22.49,5.99,6.72,0.95,6.5,15.99,71.1,Completed,N/A,0.0,14.31,63.63,0
ORD-009345,2023-05-13,CUST-00353,West,OR,ELEC-102,Smart Fitness Watch V2,Electronics,Wearables,1,55.0,129.99,129.99,NONE,0.0,0.0,129.99,0.0,8.05,4.07,55.0,74.99,57.69,Completed,N/A,0.0,62.87,48.37,0
ORD-009346,2023-04-10,CUST-04571,Central,CO,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,1,22.0,59.99,59.99,SUMMER15,0.15,9.0,50.99,0.0,7.82,1.78,22.0,28.99,56.85,Completed,N/A,0.0,19.39,38.03,0
ORD-009347,2024-01-01,CUST-03419,West,NV,HOME-203,Ergonomic Memory Foam Pillow,Home & Kitchen,Bedding,1,14.0,39.99,39.99,NONE,0.0,0.0,39.99,5.99,10.14,1.46,14.0,25.99,64.99,Completed,N/A,0.0,20.38,50.96,0
ORD-009348,2023-09-27,CUST-02637,Central,OH,HOME-205,Cordless Handheld Vacuum,Home & Kitchen,Cleaning,1,36.0,84.99,84.99,NONE,0.0,0.0,84.99,0.0,10.46,2.76,36.0,48.99,57.64,Completed,N/A,0.0,35.77,42.09,0
ORD-009349,2024-08-22,CUST-05923,Central,MI,BEAU-401,Vitamin C + Hyaluronic Acid Serum,Beauty,Skincare,1,5.5,24.99,24.99,SAVE10,0.1,2.5,22.49,5.99,6.83,0.95,5.5,16.99,75.54,Completed,N/A,0.0,15.2,67.59,0
ORD-009350,2023-09-22,CUST-01138,Central,TX,BEAU-402,Sonic Electric Toothbrush Set,Beauty,Oral Care,1,20.0,54.99,54.99,SUMMER15,0.15,8.25,46.74,5.99,7.49,1.66,20.0,26.74,57.21,Completed,N/A,0.0,23.58,50.45,0
ORD-009351,2023-05-19,CUST-04175,West,OR,HOME-205,Cordless Handheld Vacuum,Home & Kitchen,Cleaning,1,36.0,84.99,84.99,SUMMER15,0.15,12.75,72.24,0.0,11.46,2.39,36.0,36.24,50.17,Returned,Late Delivery,11.2,-30.45,-42.15,1
ORD-009352,2023-06-03,CUST-05147,East,PA,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,1,22.0,59.99,59.99,FLASH25,0.25,15.0,44.99,5.99,9.32,1.6,22.0,22.99,51.1,Completed,N/A,0.0,18.06,40.14,0
ORD-009353,2023-08-08,CUST-05463,West,CA,HOME-203,Ergonomic Memory Foam Pillow,Home & Kitchen,Bedding,1,14.0,39.99,39.99,SAVE10,0.1,4.0,35.99,5.99,10.14,1.34,14.0,21.99,61.1,Completed,N/A,0.0,16.5,45.85,0
ORD-009354,2023-12-28,CUST-00203,East,NY,ELEC-102,Smart Fitness Watch V2,Electronics,Wearables,1,55.0,129.99,129.99,NONE,0.0,0.0,129.99,0.0,8.55,4.07,55.0,74.99,57.69,Completed,N/A,0.0,62.37,47.98,0
ORD-009355,2024-04-02,CUST-02375,East,VA,APP-302,Women's Seamless High-Waist Leggings,Apparel,Women's Clothing,2,12.0,38.99,77.98,SUMMER15,0.15,11.7,66.28,0.0,9.32,2.22,24.0,42.28,63.79,Completed,N/A,0.0,30.74,46.38,0
ORD-009356,2024-04-13,CUST-04060,East,PA,ELEC-105,4K HDR Streaming Media Stick,Electronics,Video,1,18.0,49.99,49.99,FLASH25,0.25,12.5,37.49,5.99,8.44,1.39,18.0,19.49,51.99,Completed,N/A,0.0,15.65,41.74,0
ORD-009357,2023-01-16,CUST-03211,Central,OH,HOME-201,Stainless Steel Espresso Machine,Home & Kitchen,Appliances,2,85.0,189.99,379.98,FLASH25,0.25,95.0,284.98,0.0,26.3,8.56,170.0,114.98,40.35,Completed,N/A,0.0,80.12,28.11,0
ORD-009358,2023-02-15,CUST-03493,South,FL,APP-302,Women's Seamless High-Waist Leggings,Apparel,Women's Clothing,1,12.0,38.99,38.99,CLEARANCE40,0.4,15.6,23.39,5.99,7.66,0.98,12.0,11.39,48.7,Completed,N/A,0.0,8.74,37.37,0
ORD-009359,2023-08-01,CUST-04363,West,NV,BEAU-404,Organic Retinol Night Cream 50ml,Beauty,Skincare,2,7.0,28.99,57.98,SUMMER15,0.15,8.7,49.28,5.99,8.38,1.73,14.0,35.28,71.59,Completed,N/A,0.0,31.16,63.23,0
ORD-009360,2023-09-26,CUST-02046,West,CA,BEAU-402,Sonic Electric Toothbrush Set,Beauty,Oral Care,2,20.0,54.99,109.98,NONE,0.0,0.0,109.98,0.0,9.48,3.49,40.0,69.98,63.63,Completed,N/A,0.0,57.01,51.84,0
ORD-009361,2023-07-14,CUST-03781,South,NC,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,1,22.0,59.99,59.99,NONE,0.0,0.0,59.99,0.0,8.32,2.04,22.0,37.99,63.33,Completed,N/A,0.0,27.63,46.06,0
ORD-009362,2024-08-31,CUST-01474,Central,IL,HOME-201,Stainless Steel Espresso Machine,Home & Kitchen,Appliances,2,85.0,189.99,379.98,SUMMER15,0.15,57.0,322.98,0.0,26.3,9.67,170.0,152.98,47.37,Completed,N/A,0.0,117.01,36.23,0
ORD-009363,2024-10-08,CUST-00479,Central,TX,BEAU-402,Sonic Electric Toothbrush Set,Beauty,Oral Care,4,20.0,54.99,219.96,SAVE10,0.1,22.0,197.96,0.0,10.46,6.04,80.0,117.96,59.59,Completed,N/A,0.0,101.46,51.25,0
ORD-009364,2024-07-26,CUST-01258,South,FL,HOME-201,Stainless Steel Espresso Machine,Home & Kitchen,Appliances,1,85.0,189.99,189.99,FLASH25,0.25,47.5,142.49,0.0,16.9,4.43,85.0,57.49,40.35,Completed,N/A,0.0,36.16,25.38,0
ORD-009365,2023-07-23,CUST-01275,West,NV,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,1,22.0,59.99,59.99,NONE,0.0,0.0,59.99,0.0,8.82,2.04,22.0,37.99,63.33,Completed,N/A,0.0,27.13,45.22,0
ORD-009366,2023-05-23,CUST-04026,South,GA,BEAU-403,Professional Ionic Hair Dryer,Beauty,Hair Care,3,28.0,69.99,209.97,FLASH25,0.25,52.49,157.48,0.0,12.61,4.87,84.0,73.48,46.66,Completed,N/A,0.0,56.0,35.56,0
ORD-009367,2023-11-09,CUST-04981,East,NY,HOME-203,Ergonomic Memory Foam Pillow,Home & Kitchen,Bedding,2,14.0,39.99,79.98,CLEARANCE40,0.4,31.99,47.99,5.99,13.28,1.69,28.0,19.99,41.65,Completed,N/A,0.0,11.01,22.94,0
ORD-009368,2023-11-23,CUST-00699,West,WA,ELEC-102,Smart Fitness Watch V2,Electronics,Wearables,1,55.0,129.99,129.99,NONE,0.0,0.0,129.99,0.0,8.05,4.07,55.0,74.99,57.69,Completed,N/A,0.0,62.87,48.37,0
ORD-009369,2023-06-09,CUST-00775,South,GA,APP-303,Water-Resistant Trail Running Shoes,Apparel,Footwear,1,34.0,94.99,94.99,NONE,0.0,0.0,94.99,0.0,8.98,3.05,34.0,60.99,64.21,Completed,N/A,0.0,48.96,51.54,0
ORD-009370,2024-08-10,CUST-05660,East,MA,HOME-204,Chef Knife Set 8-Piece High Carbon,Home & Kitchen,Cookware,1,30.0,79.99,79.99,NONE,0.0,0.0,79.99,0.0,12.4,2.62,30.0,49.99,62.5,Completed,N/A,0.0,34.97,43.72,0
ORD-009371,2023-08-22,CUST-01571,Central,OH,HOME-205,Cordless Handheld Vacuum,Home & Kitchen,Cleaning,1,36.0,84.99,84.99,NONE,0.0,0.0,84.99,0.0,10.46,2.76,36.0,48.99,57.64,Completed,N/A,0.0,35.77,42.09,0
ORD-009372,2024-10-01,CUST-04859,West,AZ,HOME-202,Digital Air Fryer XL 6-Quart,Home & Kitchen,Appliances,1,48.0,109.99,109.99,NONE,0.0,0.0,109.99,0.0,18.94,3.49,48.0,61.99,56.36,Completed,N/A,0.0,39.56,35.97,0
ORD-009373,2023-11-03,CUST-04894,Central,CO,BEAU-403,Professional Ionic Hair Dryer,Beauty,Hair Care,1,28.0,69.99,69.99,NONE,0.0,0.0,69.99,0.0,8.37,2.33,28.0,41.99,59.99,Completed,N/A,0.0,31.29,44.71,0
ORD-009374,2023-09-02,CUST-00301,Central,OH,BEAU-401,Vitamin C + Hyaluronic Acid Serum,Beauty,Skincare,3,5.5,24.99,74.97,SAVE10,0.1,7.5,67.47,0.0,7.49,2.26,16.5,50.97,75.54,Completed,N/A,0.0,41.22,61.09,0
ORD-009375,2024-07-24,CUST-00263,Central,IL,APP-303,Water-Resistant Trail Running Shoes,Apparel,Footwear,2,34.0,94.99,189.98,NONE,0.0,0.0,189.98,0.0,10.46,5.81,68.0,121.98,64.21,Returned,Changed Mind,9.85,-36.32,-19.12,1
ORD-009376,2023-02-24,CUST-01040,East,MA,BEAU-403,Professional Ionic Hair Dryer,Beauty,Hair Care,1,28.0,69.99,69.99,NONE,0.0,0.0,69.99,0.0,9.87,2.33,28.0,41.99,59.99,Completed,N/A,0.0,29.79,42.56,0
ORD-009377,2024-06-27,CUST-03228,West,OR,APP-305,Polarized UV400 Sport Sunglasses,Apparel,Accessories,1,6.5,29.99,29.99,NONE,0.0,0.0,29.99,5.99,7.72,1.17,6.5,23.49,78.33,Completed,N/A,0.0,20.59,68.66,0
ORD-009378,2023-08-28,CUST-04875,West,AZ,APP-301,Men's Performance Athletic Joggers,Apparel,Men's Clothing,2,16.0,44.99,89.98,SUMMER15,0.15,13.5,76.48,0.0,9.26,2.52,32.0,44.48,58.16,Completed,N/A,0.0,32.7,42.76,0
ORD-009379,2023-07-18,CUST-04393,East,PA,HOME-206,Ceramic Non-Stick Frying Pan 10-inch,Home & Kitchen,Cookware,1,15.0,34.99,34.99,SUMMER15,0.15,5.25,29.74,5.99,10.42,1.16,15.0,14.74,49.56,Completed,N/A,0.0,9.15,30.77,0
ORD-009380,2023-07-20,CUST-00523,West,CA,APP-301,Men's Performance Athletic Joggers,Apparel,Men's Clothing,1,16.0,44.99,44.99,SAVE10,0.1,4.5,40.49,5.99,8.38,1.47,16.0,24.49,60.48,Completed,N/A,0.0,20.63,50.95,0
ORD-009381,2024-06-25,CUST-05700,Central,CO,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,2,22.0,59.99,119.98,NONE,0.0,0.0,119.98,0.0,9.14,3.78,44.0,75.98,63.33,Returned,Size / Fit Issue,9.4,-28.92,-24.1,1
ORD-009382,2024-03-26,CUST-05034,Central,MI,HOME-205,Cordless Handheld Vacuum,Home & Kitchen,Cleaning,1,36.0,84.99,84.99,SAVE10,0.1,8.5,76.49,0.0,10.46,2.52,36.0,40.49,52.94,Completed,N/A,0.0,27.51,35.97,0
ORD-009383,2023-12-31,CUST-02928,South,NC,APP-304,Heavyweight Cotton Pullover Hoodie,Apparel,Unisex,2,18.0,49.99,99.98,NONE,0.0,0.0,99.98,0.0,10.08,3.2,36.0,63.98,63.99,Completed,N/A,0.0,50.7,50.71,0
ORD-009384,2024-02-08,CUST-03876,East,NJ,APP-302,Women's Seamless High-Waist Leggings,Apparel,Women's Clothing,2,12.0,38.99,77.98,SUMMER15,0.15,11.7,66.28,0.0,9.32,2.22,24.0,42.28,63.79,Completed,N/A,0.0,30.74,46.38,0
ORD-009385,2024-08-16,CUST-01886,East,VA,ELEC-102,Smart Fitness Watch V2,Electronics,Wearables,1,55.0,129.99,129.99,NONE,0.0,0.0,129.99,0.0,8.55,4.07,55.0,74.99,57.69,Completed,N/A,0.0,62.37,47.98,0
ORD-009386,2023-11-21,CUST-05089,West,OR,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,2,22.0,59.99,119.98,CLEARANCE40,0.4,47.99,71.99,0.0,10.14,2.39,44.0,27.99,38.88,Completed,N/A,0.0,15.46,21.48,0
ORD-009387,2024-06-07,CUST-06231,East,PA,HOME-201,Stainless Steel Espresso Machine,Home & Kitchen,Appliances,1,85.0,189.99,189.99,SAVE10,0.1,19.0,170.99,0.0,17.9,5.26,85.0,85.99,50.29,Completed,N/A,0.0,62.83,36.74,0
ORD-009388,2023-01-15,CUST-03805,East,VA,BEAU-401,Vitamin C + Hyaluronic Acid Serum,Beauty,Skincare,1,5.5,24.99,24.99,NONE,0.0,0.0,24.99,5.99,8.33,1.02,5.5,19.49,77.99,Completed,N/A,0.0,16.13,64.55,0
ORD-009389,2024-04-28,CUST-01282,West,CA,HOME-204,Chef Knife Set 8-Piece High Carbon,Home & Kitchen,Cookware,3,30.0,79.99,239.97,SAVE10,0.1,24.0,215.97,0.0,20.7,6.56,90.0,125.97,58.33,Completed,N/A,0.0,98.71,45.71,0
